"particip_code","rec_session","PE","rec_acc","rec_Obj"
12,1,"medium",1,"harmonica2"
12,1,"high",0,"spraybottle2"
12,1,"medium",1,"dishsoap2"
12,2,"low",0,"iceberglettuce2"
12,2,"medium",1,"trumpet2"
12,1,"medium",1,"ironingboard"
12,1,"high",0,"electricdrumset"
12,1,"high",0,"mango"
12,1,"medium",1,"coffeebean"
12,1,"high",0,"dishsoap"
12,2,"medium",1,"pipepiano"
12,1,"medium",1,"celery"
12,1,"medium",1,"endive2"
12,1,"medium",0,"flyswatter2"
12,1,"medium",0,"harp2"
12,1,"medium",1,"saw"
12,1,"low",0,"pan"
12,2,"low",0,"oboe2"
12,1,"low",0,"glassmop2"
12,2,"medium",0,"key2"
12,1,"medium",0,"coconut2"
12,1,"high",1,"mango2"
12,2,"high",0,"violin2"
12,1,"medium",1,"record"
12,2,"low",1,"lettuce"
12,2,"medium",1,"triangle"
12,2,"low",1,"doormat2"
12,2,"high",1,"ginger"
12,2,"high",1,"rubbergloves"
12,2,"low",0,"knife2"
12,1,"low",0,"casabamelon2"
12,1,"medium",1,"recyclingbin2"
12,2,"high",0,"kiwi"
12,2,"high",1,"oboe"
12,1,"high",1,"mushroom"
12,1,"medium",1,"saxophone2"
12,1,"high",1,"handbrush"
12,2,"medium",1,"lintroller"
12,2,"medium",0,"cherry"
12,1,"medium",0,"lintroller2"
12,1,"medium",1,"pineapple"
12,2,"medium",0,"cushion2"
12,2,"low",1,"tuba"
12,1,"high",0,"handvacuum2"
12,1,"low",1,"onion"
12,1,"medium",1,"glass"
12,1,"high",0,"metronome2"
12,2,"low",0,"grape"
12,2,"medium",1,"cauliflower2"
12,2,"low",1,"pipepiano2"
12,2,"high",0,"cucumber2"
12,1,"low",0,"corn2"
12,1,"low",0,"saw2"
12,1,"low",0,"greenolive2"
12,1,"medium",1,"gong"
12,1,"low",0,"tambourine2"
12,2,"medium",0,"peppergreen"
12,1,"medium",1,"rug2"
12,2,"medium",1,"glass2"
12,1,"medium",1,"harp"
12,1,"medium",1,"onion2"
12,2,"medium",1,"guitarcase2"
12,1,"high",1,"cucumber"
12,1,"medium",1,"electricdrumset2"
12,1,"high",0,"tambourine"
12,2,"medium",0,"cabbage2"
12,1,"low",0,"thread2"
12,2,"medium",0,"handbrush2"
12,1,"low",1,"speaker2"
12,2,"medium",0,"flute2"
12,1,"medium",1,"thermometer"
12,1,"medium",0,"cushion"
12,2,"medium",1,"coconut"
12,1,"high",1,"lemon"
12,2,"medium",1,"pear"
12,1,"medium",1,"guitarcase"
12,2,"high",1,"harmonica"
12,1,"medium",0,"flyswatter"
12,1,"low",0,"maraca2"
12,2,"high",1,"pitcher"
12,1,"medium",1,"ginger2"
12,2,"medium",0,"musicsheet"
12,2,"medium",1,"scale"
12,2,"high",1,"marimba2"
12,1,"low",0,"scale2"
12,1,"high",1,"trombone"
12,1,"high",1,"brusselssprout"
12,1,"high",1,"corn"
12,2,"medium",1,"saxophone"
12,2,"medium",1,"flute"
12,2,"low",0,"eggplant2"
12,2,"low",1,"safetypin2"
12,1,"medium",1,"metronome"
12,1,"low",0,"lemon2"
12,1,"high",1,"timbal2"
12,1,"low",1,"brusselssprout2"
12,1,"medium",1,"hihat"
12,1,"high",0,"ironingboard2"
12,1,"low",0,"broccoli"
12,1,"low",1,"violin"
12,2,"high",1,"maraca"
12,1,"medium",1,"orange"
12,2,"medium",1,"iceberglettuce"
12,2,"medium",0,"towel2"
12,1,"low",1,"iron"
12,2,"low",1,"drums2"
12,1,"low",1,"record2"
12,2,"low",0,"pineapple2"
12,2,"medium",1,"match2"
12,2,"low",0,"musicsheet2"
12,2,"high",0,"dustpan2"
12,2,"low",1,"vacuumcleaner2"
12,1,"low",0,"teapot2"
12,1,"medium",1,"peanut2"
12,1,"medium",1,"cherry2"
12,2,"high",1,"garlic"
12,1,"medium",1,"mushroom2"
12,2,"high",1,"orange2"
12,2,"low",0,"pear2"
12,2,"high",1,"glassmop"
12,2,"low",1,"wateringcan2"
12,2,"low",1,"endive"
12,2,"medium",0,"celery2"
12,1,"medium",0,"electricguitar"
12,2,"high",0,"grape2"
12,2,"high",0,"grandpiano"
12,2,"medium",0,"eggplant"
12,2,"high",1,"peanut"
12,1,"low",1,"peppergreen2"
12,2,"high",1,"vacuumcleaner"
12,2,"medium",1,"gong2"
12,2,"medium",0,"garbagebin"
12,1,"high",0,"thermometer2"
12,2,"low",0,"keyboard2"
12,2,"low",1,"timbal"
12,2,"high",1,"electricguitar2"
12,2,"medium",1,"musicstand"
12,2,"high",1,"pan2"
12,2,"high",0,"leek2"
12,1,"medium",1,"match"
12,2,"low",1,"frenchhorn"
12,1,"high",1,"panflute"
12,2,"low",0,"teapot"
12,1,"high",0,"wateringcan"
12,2,"high",1,"rug"
12,1,"low",0,"sponge2"
12,2,"low",1,"rubbergloves2"
12,1,"medium",0,"coffeebean2"
12,2,"medium",1,"tuba2"
12,1,"medium",1,"speaker"
12,2,"medium",1,"broccoli2"
12,2,"low",0,"carrot2"
12,1,"low",1,"triangle2"
14,2,"medium",0,"harmonica"
14,1,"low",1,"cherry2"
14,1,"high",1,"harp2"
14,2,"high",0,"musicsheet2"
14,1,"high",1,"corn2"
14,1,"high",1,"cauliflower2"
14,2,"medium",0,"match2"
14,2,"medium",1,"safetypin"
14,2,"medium",0,"flute"
14,2,"low",0,"laud"
14,2,"medium",1,"garlic"
14,1,"high",0,"handbrush"
14,2,"high",1,"eggplant2"
14,2,"medium",1,"musicstand"
14,1,"low",0,"kiwi2"
14,1,"medium",0,"coconut2"
14,1,"high",1,"tambourine2"
14,1,"medium",0,"electricdrumset2"
14,2,"low",0,"rubbergloves2"
14,2,"medium",1,"pear2"
14,1,"medium",1,"hihat"
14,1,"high",1,"brusselssprout"
14,1,"high",1,"sponge"
14,1,"medium",0,"iron"
14,1,"high",1,"electricdrumset"
14,2,"medium",1,"leek"
14,1,"medium",1,"glass"
14,1,"medium",0,"lintroller2"
14,1,"medium",0,"flutetrans2"
14,1,"medium",0,"coffeebean2"
14,1,"medium",1,"record"
14,1,"low",1,"metronome"
14,2,"low",0,"iceberglettuce2"
14,1,"low",0,"grandpiano2"
14,2,"medium",1,"keyboard2"
14,1,"medium",0,"handvacuum2"
14,1,"high",1,"sponge2"
14,2,"high",0,"pineapple2"
14,1,"medium",1,"lemon"
14,2,"low",1,"scale"
14,2,"medium",1,"orange"
14,2,"low",0,"electricguitar2"
14,2,"high",1,"pan"
14,2,"high",0,"oboe"
14,2,"low",0,"laud2"
14,1,"low",1,"flyswatter2"
14,1,"medium",0,"musicstand2"
14,2,"high",1,"rug"
14,2,"high",1,"iceberglettuce"
14,1,"high",0,"spraybottle"
14,1,"medium",1,"lettuce2"
14,1,"high",1,"guitarcase"
14,2,"medium",0,"maraca"
14,2,"medium",1,"glassmop"
14,1,"medium",0,"maraca2"
14,1,"medium",0,"wateringcan"
14,2,"medium",0,"drums2"
14,2,"low",1,"peppergreen"
14,1,"high",1,"harmonica2"
14,1,"low",1,"teapot"
14,1,"medium",0,"gong"
14,1,"high",1,"ginger2"
14,2,"low",0,"pitcher"
14,2,"medium",1,"garbagebin2"
14,2,"low",1,"leek2"
14,2,"high",0,"key2"
14,1,"low",0,"ironingboard2"
14,1,"low",1,"record2"
14,1,"low",1,"recyclingbin2"
14,1,"medium",0,"celery"
14,1,"low",1,"mushroom2"
14,2,"medium",1,"vacuumcleaner"
14,1,"medium",0,"panflute2"
14,2,"medium",0,"gong2"
14,1,"medium",1,"coffeebean"
14,1,"medium",1,"teapot2"
14,2,"medium",0,"cherrytomato2"
14,1,"high",1,"key"
14,1,"medium",0,"brusselssprout2"
14,1,"high",0,"mushroom"
14,2,"medium",0,"doormat2"
14,1,"low",0,"trombone2"
14,2,"medium",1,"guitarcase2"
14,1,"low",1,"mango2"
14,2,"medium",0,"carrot2"
14,1,"medium",1,"triangle"
14,1,"medium",1,"drums"
14,2,"medium",0,"handvacuum"
14,1,"high",0,"saw"
14,2,"medium",1,"towel"
14,1,"medium",0,"cherrytomato"
14,2,"high",1,"coconut"
14,1,"medium",1,"flutetrans"
14,1,"low",0,"endive2"
14,2,"high",1,"musicsheet"
14,1,"medium",0,"pan2"
14,2,"medium",0,"grape"
14,2,"medium",1,"saxophone"
14,2,"high",1,"garlic2"
14,1,"low",1,"saxophone2"
14,1,"high",1,"peanut"
14,1,"high",0,"dishsoap"
14,1,"high",1,"ironingboard"
14,2,"medium",1,"lettuce"
14,2,"medium",1,"carrot"
14,2,"low",0,"knife2"
14,2,"low",1,"pipepiano2"
14,1,"medium",1,"ginger"
14,1,"low",1,"saw2"
14,1,"high",1,"onion2"
14,1,"low",1,"dishsoap2"
14,1,"medium",1,"corn"
14,1,"high",1,"hihat2"
14,1,"low",1,"cushion"
14,1,"low",1,"pineapple"
14,2,"high",1,"endive"
14,1,"medium",1,"thermometer"
14,2,"medium",1,"rubbergloves"
14,2,"medium",0,"trumpet2"
14,1,"low",0,"harp"
14,2,"low",0,"broccoli2"
14,1,"low",0,"lemon2"
14,2,"low",1,"wateringcan2"
14,2,"medium",0,"marimba2"
14,2,"low",0,"grape2"
14,2,"high",0,"flute2"
14,2,"low",0,"tuba2"
14,1,"low",0,"timbal2"
14,1,"medium",1,"thread2"
14,1,"medium",0,"glassmop2"
14,2,"high",0,"match"
14,1,"medium",1,"spraybottle2"
14,2,"high",1,"thermometer2"
14,2,"low",1,"towel2"
14,2,"high",1,"grandpiano"
14,2,"low",0,"violin2"
14,2,"low",1,"lintroller"
14,2,"medium",1,"glass2"
14,1,"medium",0,"cabbage"
14,2,"high",1,"pitcher2"
14,2,"high",0,"cherry"
14,2,"medium",1,"knife"
14,2,"high",1,"thread"
14,1,"low",0,"vacuumcleaner2"
14,2,"high",0,"tuba"
14,2,"medium",1,"celery2"
14,2,"medium",1,"frenchhorn"
14,1,"high",1,"triangle2"
14,2,"low",0,"cucumber2"
14,2,"low",0,"onion"
14,2,"high",1,"cabbage2"
14,2,"medium",1,"greenolive"
14,2,"high",0,"metronome2"
14,2,"high",1,"safetypin2"
14,1,"medium",0,"marimba"
14,2,"low",1,"cauliflower"
14,1,"high",1,"kiwi"
14,2,"low",1,"timbal"
14,1,"high",0,"violin"
14,2,"high",1,"panflute"
14,1,"low",1,"speaker2"
14,2,"low",0,"oboe2"
14,1,"medium",1,"iron2"
14,2,"medium",1,"peppergreen2"
14,1,"medium",1,"mango"
14,2,"medium",1,"cushion2"
14,2,"low",1,"dustpan2"
14,1,"low",0,"orange2"
15,2,"medium",1,"handvacuum"
15,1,"low",0,"grandpiano2"
15,1,"high",1,"iron2"
15,2,"high",1,"pitcher2"
15,1,"high",1,"hihat2"
15,1,"high",0,"frenchhorn2"
15,2,"medium",1,"garlic2"
15,2,"medium",0,"leek"
15,2,"medium",0,"dustpan"
15,2,"low",1,"knife"
15,2,"medium",1,"marimba"
15,1,"high",0,"cherrytomato"
15,2,"high",1,"laud2"
15,2,"medium",1,"recyclingbin"
15,1,"low",0,"panflute2"
15,1,"medium",1,"harmonica2"
15,1,"high",1,"spraybottle2"
15,1,"medium",1,"dishsoap2"
15,2,"low",0,"iceberglettuce2"
15,2,"medium",1,"trumpet2"
15,1,"medium",1,"ironingboard"
15,1,"high",1,"electricdrumset"
15,1,"high",1,"mango"
15,1,"medium",1,"coffeebean"
15,1,"high",0,"dishsoap"
15,2,"medium",1,"pipepiano"
15,1,"medium",1,"celery"
15,1,"medium",1,"endive2"
15,1,"medium",0,"flyswatter2"
15,1,"medium",1,"harp2"
15,1,"medium",1,"saw"
15,1,"low",1,"pan"
15,2,"low",1,"oboe2"
15,1,"low",1,"glassmop2"
15,2,"medium",0,"key2"
15,1,"medium",1,"coconut2"
15,1,"high",1,"mango2"
15,2,"high",1,"violin2"
15,1,"medium",1,"record"
15,2,"low",1,"lettuce"
15,2,"medium",1,"triangle"
15,2,"low",0,"doormat2"
15,2,"high",1,"ginger"
15,2,"high",1,"rubbergloves"
15,2,"low",1,"knife2"
15,1,"low",1,"casabamelon2"
15,1,"medium",1,"recyclingbin2"
15,2,"high",0,"kiwi"
15,2,"high",1,"oboe"
15,1,"high",1,"mushroom"
15,1,"medium",1,"saxophone2"
15,1,"high",0,"handbrush"
15,2,"medium",1,"lintroller"
15,2,"medium",1,"cherry"
15,1,"medium",0,"lintroller2"
15,1,"medium",1,"pineapple"
15,2,"medium",1,"cushion2"
15,2,"low",0,"tuba"
15,1,"high",1,"handvacuum2"
15,1,"low",1,"onion"
15,1,"medium",1,"glass"
15,1,"high",1,"metronome2"
15,2,"low",1,"grape"
15,2,"medium",0,"cauliflower2"
15,2,"low",1,"pipepiano2"
15,2,"high",0,"cucumber2"
15,1,"low",1,"corn2"
15,1,"low",1,"saw2"
15,1,"low",1,"greenolive2"
15,1,"medium",1,"gong"
15,1,"low",1,"tambourine2"
15,2,"medium",1,"peppergreen"
15,1,"medium",0,"rug2"
15,2,"medium",0,"glass2"
15,1,"medium",1,"harp"
15,1,"medium",1,"onion2"
15,2,"medium",1,"guitarcase2"
15,1,"high",0,"cucumber"
15,1,"medium",0,"electricdrumset2"
15,1,"high",0,"tambourine"
15,2,"medium",0,"cabbage2"
15,1,"low",0,"thread2"
15,2,"medium",0,"handbrush2"
15,1,"low",0,"speaker2"
15,2,"medium",0,"flute2"
15,1,"medium",1,"thermometer"
15,1,"medium",1,"cushion"
15,2,"medium",1,"coconut"
15,1,"high",1,"lemon"
15,2,"medium",1,"pear"
15,1,"medium",1,"guitarcase"
15,2,"high",0,"harmonica"
15,1,"medium",1,"flyswatter"
15,1,"low",1,"maraca2"
15,2,"high",0,"pitcher"
15,1,"medium",1,"ginger2"
15,2,"medium",0,"musicsheet"
15,2,"medium",1,"scale"
15,2,"high",0,"marimba2"
15,1,"low",1,"scale2"
15,1,"high",1,"trombone"
15,1,"high",1,"brusselssprout"
15,1,"high",1,"corn"
15,2,"medium",1,"saxophone"
15,2,"medium",1,"flute"
15,2,"low",1,"eggplant2"
15,2,"low",0,"safetypin2"
15,1,"medium",1,"metronome"
15,1,"low",1,"lemon2"
15,1,"high",1,"timbal2"
15,1,"low",0,"brusselssprout2"
15,1,"medium",0,"hihat"
15,1,"high",1,"ironingboard2"
15,1,"low",1,"broccoli"
15,1,"low",1,"violin"
15,2,"high",1,"maraca"
15,1,"medium",1,"orange"
15,2,"medium",1,"iceberglettuce"
15,2,"medium",0,"towel2"
15,1,"low",1,"iron"
15,2,"low",1,"drums2"
15,1,"low",1,"record2"
15,2,"low",0,"pineapple2"
15,2,"medium",1,"match2"
15,2,"low",0,"musicsheet2"
15,2,"high",0,"dustpan2"
15,2,"low",0,"vacuumcleaner2"
15,1,"low",1,"teapot2"
15,1,"medium",0,"peanut2"
15,1,"medium",1,"cherry2"
15,2,"high",0,"garlic"
15,1,"medium",1,"mushroom2"
15,2,"high",1,"orange2"
15,2,"low",0,"pear2"
15,2,"high",1,"glassmop"
15,2,"low",1,"wateringcan2"
15,2,"low",1,"endive"
15,2,"medium",1,"celery2"
15,1,"medium",1,"electricguitar"
15,2,"high",0,"grape2"
15,2,"high",1,"grandpiano"
15,2,"medium",1,"eggplant"
15,2,"high",1,"peanut"
15,1,"low",1,"peppergreen2"
15,2,"high",1,"vacuumcleaner"
15,2,"medium",1,"gong2"
15,2,"medium",0,"garbagebin"
15,1,"high",1,"thermometer2"
15,2,"low",0,"keyboard2"
15,2,"low",1,"timbal"
15,2,"high",1,"electricguitar2"
15,2,"medium",0,"musicstand"
15,2,"high",1,"pan2"
15,2,"high",0,"leek2"
15,1,"medium",1,"match"
15,2,"low",1,"frenchhorn"
15,1,"high",1,"panflute"
15,2,"low",1,"teapot"
15,1,"high",1,"wateringcan"
15,2,"high",1,"rug"
15,1,"low",1,"sponge2"
15,2,"low",1,"rubbergloves2"
15,1,"medium",1,"coffeebean2"
15,2,"medium",0,"tuba2"
15,1,"medium",1,"speaker"
15,2,"medium",1,"broccoli2"
15,2,"low",1,"carrot2"
15,1,"low",1,"triangle2"
16,2,"medium",0,"harmonica"
16,1,"low",0,"glassmop2"
16,1,"high",1,"harp2"
16,2,"high",0,"musicsheet2"
16,1,"high",1,"ironingboard2"
16,1,"high",0,"garbagebin2"
16,2,"medium",0,"garlic2"
16,2,"medium",1,"leek"
16,2,"medium",0,"flute"
16,2,"low",0,"laud"
16,2,"medium",1,"match"
16,1,"high",0,"cherrytomato"
16,2,"high",0,"knife2"
16,2,"medium",1,"musicstand"
16,1,"low",0,"rug2"
16,1,"medium",0,"handvacuum2"
16,1,"high",1,"tambourine2"
16,1,"medium",0,"electricdrumset2"
16,2,"low",0,"iceberglettuce2"
16,2,"medium",0,"towel2"
16,1,"medium",0,"hihat"
16,1,"high",0,"dishsoap"
16,1,"high",0,"mango"
16,1,"medium",0,"coffeebean"
16,1,"high",0,"electricdrumset"
16,2,"medium",1,"safetypin"
16,1,"medium",0,"celery"
16,1,"medium",1,"endive2"
16,1,"medium",1,"flutetrans2"
16,1,"medium",0,"iron2"
16,1,"medium",1,"record"
16,1,"low",0,"metronome"
16,2,"low",0,"rubbergloves2"
16,1,"low",1,"grandpiano2"
16,2,"medium",0,"keyboard2"
16,1,"medium",0,"coconut2"
16,1,"high",0,"mango2"
16,2,"high",0,"wateringcan2"
16,1,"medium",0,"saw"
16,2,"low",1,"lettuce"
16,2,"medium",1,"thermometer"
16,2,"low",0,"electricguitar2"
16,2,"high",0,"ginger"
16,2,"high",1,"oboe"
16,2,"low",0,"laud2"
16,1,"low",1,"casabamelon2"
16,1,"medium",1,"musicstand2"
16,2,"high",1,"kiwi"
16,2,"high",0,"rubbergloves"
16,1,"high",1,"mushroom"
16,1,"medium",0,"scale2"
16,1,"high",1,"guitarcase"
16,2,"medium",0,"maraca"
16,2,"medium",1,"cherry"
16,1,"medium",0,"maraca2"
16,1,"medium",0,"pineapple"
16,2,"medium",0,"drums2"
16,2,"low",1,"vacuumcleaner"
16,1,"high",0,"harmonica2"
16,1,"low",1,"onion"
16,1,"medium",1,"gong"
16,1,"high",0,"pan2"
16,2,"low",1,"grape"
16,2,"medium",0,"cauliflower2"
16,2,"low",1,"safetypin2"
16,2,"high",1,"cucumber2"
16,1,"low",0,"corn2"
16,1,"low",0,"record2"
16,1,"low",0,"greenolive2"
16,1,"medium",0,"glass"
16,1,"low",1,"spraybottle2"
16,2,"medium",0,"peppergreen"
16,1,"medium",0,"panflute2"
16,2,"medium",0,"gong2"
16,1,"medium",0,"iron"
16,1,"medium",0,"onion2"
16,2,"medium",0,"handbrush2"
16,1,"high",1,"cucumber"
16,1,"medium",0,"dishsoap2"
16,1,"high",1,"spraybottle"
16,2,"medium",0,"cabbage2"
16,1,"low",1,"trombone2"
16,2,"medium",0,"guitarcase2"
16,1,"low",0,"sponge2"
16,2,"medium",0,"dustpan2"
16,1,"medium",0,"triangle"
16,1,"medium",1,"drums"
16,2,"medium",1,"coconut"
16,1,"high",1,"lemon"
16,2,"medium",0,"pear"
16,1,"medium",1,"handbrush"
16,2,"high",0,"handvacuum"
16,1,"medium",1,"flutetrans"
16,1,"low",0,"lintroller2"
16,2,"high",0,"musicsheet"
16,1,"medium",1,"ginger2"
16,2,"medium",0,"pitcher"
16,2,"medium",0,"saxophone"
16,2,"high",1,"match2"
16,1,"low",1,"saxophone2"
16,1,"high",0,"thread"
16,1,"high",1,"brusselssprout"
16,1,"high",1,"corn"
16,2,"medium",1,"scale"
16,2,"medium",0,"dustpan"
16,2,"low",0,"eggplant2"
16,2,"low",0,"pipepiano2"
16,1,"medium",0,"pan"
16,1,"low",0,"lemon2"
16,1,"high",0,"teapot2"
16,1,"low",1,"brusselssprout2"
16,1,"medium",0,"ironingboard"
16,1,"high",0,"hihat2"
16,1,"low",1,"broccoli"
16,1,"low",1,"wateringcan"
16,2,"high",0,"lintroller"
16,1,"medium",0,"orange"
16,2,"medium",1,"iceberglettuce"
16,2,"medium",0,"trumpet2"
16,1,"low",0,"harp"
16,2,"low",0,"cushion2"
16,1,"low",0,"saw2"
16,2,"low",1,"pineapple2"
16,2,"medium",0,"marimba2"
16,2,"low",0,"pitcher2"
16,2,"high",0,"flute2"
16,2,"low",1,"tuba2"
16,1,"low",1,"timbal2"
16,1,"medium",0,"peanut2"
16,1,"medium",1,"cherry2"
16,2,"high",0,"garlic"
16,1,"medium",0,"mushroom2"
16,2,"high",0,"orange2"
16,2,"low",0,"pear2"
16,2,"high",0,"grandpiano"
16,2,"low",0,"violin2"
16,2,"low",0,"endive"
16,2,"medium",0,"celery2"
16,1,"medium",0,"doormat"
16,2,"high",0,"grape2"
16,2,"high",0,"glassmop"
16,2,"medium",0,"eggplant"
16,2,"high",0,"peanut"
16,1,"low",0,"peppergreen2"
16,2,"high",0,"tuba"
16,2,"medium",1,"glass2"
16,2,"medium",0,"frenchhorn"
16,1,"high",1,"triangle2"
16,2,"low",0,"key2"
16,2,"low",0,"teapot"
16,2,"high",0,"doormat2"
16,2,"medium",0,"recyclingbin"
16,2,"high",0,"metronome2"
16,2,"high",1,"leek2"
16,1,"medium",1,"marimba"
16,2,"low",1,"garbagebin"
16,1,"high",0,"rug"
16,2,"low",0,"timbal"
16,1,"high",1,"violin"
16,2,"high",0,"panflute"
16,1,"low",1,"speaker2"
16,2,"low",1,"oboe2"
16,1,"medium",1,"coffeebean2"
16,2,"medium",0,"vacuumcleaner2"
16,1,"medium",1,"sponge"
16,2,"medium",1,"broccoli2"
16,2,"low",0,"carrot2"
16,1,"low",1,"thermometer2"
17,2,"medium",0,"harmonica"
17,1,"low",1,"cherry2"
17,1,"high",1,"harp2"
17,2,"high",1,"musicsheet2"
17,1,"high",0,"corn2"
17,1,"high",1,"cauliflower2"
17,2,"medium",1,"match2"
17,2,"medium",1,"safetypin"
17,2,"medium",1,"flute"
17,2,"low",1,"laud"
17,2,"medium",1,"garlic"
17,1,"high",1,"handbrush"
17,2,"high",1,"eggplant2"
17,2,"medium",1,"musicstand"
17,1,"low",1,"kiwi2"
17,1,"medium",1,"coconut2"
17,1,"high",1,"tambourine2"
17,1,"medium",0,"electricdrumset2"
17,2,"low",0,"rubbergloves2"
17,2,"medium",1,"pear2"
17,1,"medium",0,"hihat"
17,1,"high",0,"brusselssprout"
17,1,"high",0,"sponge"
17,1,"medium",0,"iron"
17,1,"high",1,"electricdrumset"
17,2,"medium",1,"leek"
17,1,"medium",1,"glass"
17,1,"medium",1,"lintroller2"
17,1,"medium",0,"flutetrans2"
17,1,"medium",1,"coffeebean2"
17,1,"medium",1,"record"
17,1,"low",1,"metronome"
17,2,"low",0,"iceberglettuce2"
17,1,"low",1,"grandpiano2"
17,2,"medium",0,"keyboard2"
17,1,"medium",0,"handvacuum2"
17,1,"high",1,"sponge2"
17,2,"high",0,"pineapple2"
17,1,"medium",0,"lemon"
17,2,"low",1,"scale"
17,2,"medium",1,"orange"
17,2,"low",1,"electricguitar2"
17,2,"high",1,"pan"
17,2,"high",0,"oboe"
17,2,"low",0,"laud2"
17,1,"low",0,"flyswatter2"
17,1,"medium",0,"musicstand2"
17,2,"high",1,"rug"
17,2,"high",1,"iceberglettuce"
17,1,"high",0,"spraybottle"
17,1,"medium",1,"lettuce2"
17,1,"high",1,"guitarcase"
17,2,"medium",0,"maraca"
17,2,"medium",1,"glassmop"
17,1,"medium",1,"maraca2"
17,1,"medium",1,"wateringcan"
17,2,"medium",1,"drums2"
17,2,"low",1,"peppergreen"
17,1,"high",1,"harmonica2"
17,1,"low",1,"teapot"
17,1,"medium",1,"gong"
17,1,"high",1,"ginger2"
17,2,"low",0,"pitcher"
17,2,"medium",1,"garbagebin2"
17,2,"low",0,"leek2"
17,2,"high",0,"key2"
17,1,"low",1,"ironingboard2"
17,1,"low",1,"record2"
17,1,"low",0,"recyclingbin2"
17,1,"medium",1,"celery"
17,1,"low",1,"mushroom2"
17,2,"medium",1,"vacuumcleaner"
17,1,"medium",1,"panflute2"
17,2,"medium",0,"gong2"
17,1,"medium",1,"coffeebean"
17,1,"medium",1,"teapot2"
17,2,"medium",0,"cherrytomato2"
17,1,"high",1,"key"
17,1,"medium",1,"brusselssprout2"
17,1,"high",1,"mushroom"
17,2,"medium",0,"doormat2"
17,1,"low",0,"trombone2"
17,2,"medium",1,"guitarcase2"
17,1,"low",1,"mango2"
17,2,"medium",0,"carrot2"
17,1,"medium",1,"triangle"
17,1,"medium",1,"drums"
17,2,"medium",1,"handvacuum"
17,1,"high",1,"saw"
17,2,"medium",1,"towel"
17,1,"medium",1,"cherrytomato"
17,2,"high",1,"coconut"
17,1,"medium",1,"flutetrans"
17,1,"low",1,"endive2"
17,2,"high",0,"musicsheet"
17,1,"medium",1,"pan2"
17,2,"medium",0,"grape"
17,2,"medium",1,"saxophone"
17,2,"high",1,"garlic2"
17,1,"low",0,"saxophone2"
17,1,"high",0,"peanut"
17,1,"high",1,"dishsoap"
17,1,"high",1,"ironingboard"
17,2,"medium",1,"lettuce"
17,2,"medium",1,"carrot"
17,2,"low",1,"knife2"
17,2,"low",0,"pipepiano2"
17,1,"medium",0,"ginger"
17,1,"low",1,"saw2"
17,1,"high",0,"onion2"
17,1,"low",0,"dishsoap2"
17,1,"medium",0,"corn"
17,1,"high",1,"hihat2"
17,1,"low",1,"cushion"
17,1,"low",0,"pineapple"
17,2,"high",1,"endive"
17,1,"medium",1,"thermometer"
17,2,"medium",1,"rubbergloves"
17,2,"medium",0,"trumpet2"
17,1,"low",1,"harp"
17,2,"low",1,"broccoli2"
17,1,"low",0,"lemon2"
17,2,"low",0,"wateringcan2"
17,2,"medium",0,"marimba2"
17,2,"low",1,"grape2"
17,2,"high",0,"flute2"
17,2,"low",0,"tuba2"
17,1,"low",0,"timbal2"
17,1,"medium",1,"thread2"
17,1,"medium",1,"glassmop2"
17,2,"high",0,"match"
17,1,"medium",1,"spraybottle2"
17,2,"high",0,"thermometer2"
17,2,"low",1,"towel2"
17,2,"high",0,"grandpiano"
17,2,"low",0,"violin2"
17,2,"low",1,"lintroller"
17,2,"medium",1,"glass2"
17,1,"medium",1,"cabbage"
17,2,"high",0,"pitcher2"
17,2,"high",1,"cherry"
17,2,"medium",1,"knife"
17,2,"high",0,"thread"
17,1,"low",1,"vacuumcleaner2"
17,2,"high",0,"tuba"
17,2,"medium",0,"celery2"
17,2,"medium",1,"frenchhorn"
17,1,"high",0,"triangle2"
17,2,"low",0,"cucumber2"
17,2,"low",0,"onion"
17,2,"high",1,"cabbage2"
17,2,"medium",0,"greenolive"
17,2,"high",0,"metronome2"
17,2,"high",1,"safetypin2"
17,1,"medium",1,"marimba"
17,2,"low",1,"cauliflower"
17,1,"high",0,"kiwi"
17,2,"low",1,"timbal"
17,1,"high",1,"violin"
17,2,"high",1,"panflute"
17,1,"low",0,"speaker2"
17,2,"low",1,"oboe2"
17,1,"medium",1,"iron2"
17,2,"medium",1,"peppergreen2"
17,1,"medium",1,"mango"
17,2,"medium",1,"cushion2"
17,2,"low",1,"dustpan2"
17,1,"low",1,"orange2"
18,2,"medium",0,"handvacuum"
18,1,"low",1,"grandpiano2"
18,1,"high",0,"iron2"
18,2,"high",1,"pitcher2"
18,1,"high",1,"hihat2"
18,1,"high",1,"frenchhorn2"
18,2,"medium",0,"garlic2"
18,2,"medium",0,"leek"
18,2,"medium",0,"dustpan"
18,2,"low",0,"knife"
18,2,"medium",0,"marimba"
18,1,"high",0,"cherrytomato"
18,2,"high",0,"laud2"
18,2,"medium",0,"recyclingbin"
18,1,"low",0,"panflute2"
18,1,"medium",1,"harmonica2"
18,1,"high",1,"spraybottle2"
18,1,"medium",1,"dishsoap2"
18,2,"low",0,"iceberglettuce2"
18,2,"medium",0,"trumpet2"
18,1,"medium",1,"ironingboard"
18,1,"high",0,"electricdrumset"
